"model","category","data","mac full","param full","mac backbone","param backbone","zen score","az-expressivity","az-progressivity","az-trainability","mAP50-95","meco","mlps","mambas","c2fs","maxvits"
"bench_model_000768.yaml","full heterogeneous","pedro_mdes.yaml",3411603968,9661319,1124154368,1051860,57.14494014,55.35887694,-0.521430016,-2.033695928,0.579194101,14.020507,1,1,0,2
"bench_model_000004.yaml","full c2f","pedro_mdes.yaml",1193048320,3595123,271156480,248448,40.73653382,49.01167655,-0.337766171,-1.54040982,0.545008813,14.290899,0,0,4,0
"bench_model_000676.yaml","full heterogeneous","pedro_mdes.yaml",1778937280,4873841,848674240,1494142,56.72504485,53.90024161,-0.713786602,-2.339622947,0.544163733,13.620371,2,2,0,0
"bench_model_000508.yaml","full heterogeneous","pedro_mdes.yaml",2773233600,7461369,893536960,428534,73.18578184,49.96507788,-0.512321949,-2.075702717,0.556992428,13.98549,1,1,2,0
"bench_model_000694.yaml","full heterogeneous","pedro_mdes.yaml",1462557440,4634091,529831680,1239800,39.81962991,54.20841861,-0.416800261,-2.323871837,0.570987457,14.343972,0,2,2,0
"bench_model_000604.yaml","full heterogeneous","pedro_mdes.yaml",2339873280,7099575,805593600,1382244,30.68081677,55.99951363,-0.428065777,-2.477524827,0.53896931,14.609625,0,2,1,1
"bench_model_000818.yaml","full heterogeneous","pedro_mdes.yaml",2238774592,5760821,1029060672,1307154,79.5564537,54.94621873,-0.3729949,-1.826508289,0.549209194,13.79351,2,0,0,2
"bench_model_000572.yaml","full heterogeneous","pedro_mdes.yaml",1659988224,4662611,726532864,1277536,44.95493084,55.54178071,-0.353722572,-1.970329356,0.54921919,14.212943,1,1,2,0
"bench_model_000916.yaml","full heterogeneous","pedro_mdes.yaml",2468036096,6225019,1246264576,1731032,20.83135164,58.55376434,-0.44788456,-2.746357274,0.521887081,13.897202,0,3,0,1
"bench_model_000588.yaml","full heterogeneous","pedro_mdes.yaml",2872847616,8285535,977647616,1187036,35.21226603,56.34809899,-0.542824745,-2.240351567,0.555473395,14.801447,0,2,1,1
"bench_model_000678.yaml","full heterogeneous","pedro_mdes.yaml",978802624,1984405,500694464,341762,59.84221447,45.7738421,-0.885150433,-2.148822632,0.525603785,13.241958,2,2,0,0
"bench_model_000798.yaml","full heterogeneous","pedro_mdes.yaml",1214327488,4368849,524436928,1902990,87.62596178,53.95426631,-0.328882217,-1.646694351,0.573899911,14.2938795,2,0,2,0
"bench_model_000032.yaml","full c2f","pedro_mdes.yaml",1090904320,3165835,401018880,707656,55.17632568,54.06521606,-0.30484724,-1.627187066,0.54112939,14.429788,0,0,4,0
"bench_model_000550.yaml","full heterogeneous","pedro_mdes.yaml",2655695488,7849891,775256448,804384,79.8151269,50.63257504,-0.564592361,-2.116576405,0.519763192,13.916767,2,2,0,0
"bench_model_000994.yaml","full heterogeneous","pedro_mdes.yaml",954164160,2747513,273720000,328374,62.49521923,48.01205015,-0.450233459,-1.613964054,0.517285614,14.029847,1,0,2,1
"bench_model_000050.yaml","full c2f","pedro_mdes.yaml",964414720,2913211,280683520,476152,68.12303483,49.75464201,-0.374839306,-1.498628123,0.54059767,14.364695,0,0,4,0
"bench_model_000012.yaml","full c2f","pedro_mdes.yaml",1446073600,4772947,244108800,343472,57.6896475,48.85057449,-0.336249828,-1.561983257,0.540488739,14.332016,0,0,4,0
"bench_model_000940.yaml","full heterogeneous","pedro_mdes.yaml",1023333632,2817519,342479872,395180,49.62184405,48.32389808,-0.523851633,-2.435838064,0.522566575,13.442474,1,2,0,1
"bench_model_000910.yaml","full heterogeneous","pedro_mdes.yaml",1636064640,4883559,432952960,453188,40.00496906,49.90091825,-1.133154631,-2.285872042,0.536135573,13.714938,1,2,0,1
"bench_model_000870.yaml","full heterogeneous","pedro_mdes.yaml",2263031680,9838775,1310107520,6349252,68.22603452,60.82969975,-0.44951725,-2.241394067,0.569007361,14.595202,1,2,1,0
"bench_model_000922.yaml","full heterogeneous","pedro_mdes.yaml",1199852608,3754321,280175168,414558,59.23757434,46.61030078,-0.543024778,-1.798716193,0.529083263,13.503755,2,1,1,0
"bench_model_000856.yaml","full heterogeneous","pedro_mdes.yaml",1291571456,3301155,600457216,841056,40.59908807,55.10428762,-0.414304733,-1.997817893,0.566416556,14.483709,0,2,2,0
"bench_model_000688.yaml","full heterogeneous","pedro_mdes.yaml",3537327744,8911695,1634373504,1771724,44.38286519,58.35559368,-0.823442698,-2.276116826,0.523466666,14.048525,1,2,0,1
"bench_model_000322.yaml","full mamba","pedro_mdes.yaml",2621562112,6861143,1394908672,2341172,21.54859933,59.87216234,-0.494909286,-2.799213028,0.53806585,13.943024,0,4,0,0
"bench_model_000638.yaml","full heterogeneous","pedro_mdes.yaml",2693532928,8952071,791687168,1819012,94.3294971,56.63865399,-0.568099022,-2.056755742,0.591667802,14.633915,1,1,2,0
"bench_model_000532.yaml","full heterogeneous","pedro_mdes.yaml",1070766656,3316777,585751616,1638806,102.9733465,51.53669524,-0.849109411,-2.251666364,0.547974618,13.233976,3,1,0,0
"bench_model_000380.yaml","full maxvit","pedro_mdes.yaml",3221710080,8562523,1322823680,1455960,19.21416003,59.14115047,-0.326354027,-1.558966435,0.536804627,14.082173,0,0,0,4
"bench_model_000086.yaml","full c2f","pedro_mdes.yaml",1472517120,4758955,269121280,333064,54.58447123,49.54133415,-0.380125046,-1.428316609,0.536634497,14.346986,0,0,4,0
"bench_model_000352.yaml","full mamba","pedro_mdes.yaml",2696988160,7320243,1465457920,2785040,21.70485246,60.37365413,-0.512149334,-2.748835552,0.524819416,13.928554,0,4,0,0
"bench_model_000960.yaml","full heterogeneous","pedro_mdes.yaml",2430360320,7667619,542538240,588704,27.08590394,53.98266912,-0.459906578,-1.910454266,0.527381884,13.994627,0,2,1,1
"bench_model_000976.yaml","full heterogeneous","pedro_mdes.yaml",3370434048,7387975,1827634688,1656308,39.73754644,59.01680279,-0.42552948,-2.557616543,0.558977634,13.993556,1,2,1,0
"bench_model_000600.yaml","full heterogeneous","pedro_mdes.yaml",668232960,1825451,190780160,183320,29.01227468,44.31609726,-0.600259781,-1.757941087,0.559058672,13.482999,0,2,1,1
"bench_model_000664.yaml","full heterogeneous","pedro_mdes.yaml",1367520512,3354995,681731072,901936,71.4806025,52.04348874,-0.386024237,-2.264945721,0.523033575,13.517644,2,1,0,1
"bench_model_000034.yaml","full c2f","pedro_mdes.yaml",638711040,1827259,159942400,177960,48.86452138,45.62016654,-0.304751873,-1.471800655,0.535060991,14.05761,0,0,4,0
"bench_model_000852.yaml","full heterogeneous","pedro_mdes.yaml",1590877440,4644779,654705920,1239736,39.46801221,56.74925709,-0.614051342,-1.993017143,0.523655668,14.332207,0,1,2,1
"bench_model_000490.yaml","full maxvit","pedro_mdes.yaml",3031444480,9503971,1121849600,2339808,19.99247909,60.34636736,-0.330379963,-1.728280359,0.534260281,14.034742,0,0,0,4
"bench_model_000374.yaml","full mamba","pedro_mdes.yaml",2994858240,8256827,1093012480,1127224,21.17167902,57.79935908,-0.653409004,-2.265157693,0.524457431,14.083153,0,4,0,0
"bench_model_000294.yaml","full mamba","pedro_mdes.yaml",3132137216,9165783,1218479616,1978580,21.82151604,59.71184111,-0.554019451,-2.647716107,0.518270804,14.040636,0,4,0,0
"bench_model_000978.yaml","full heterogeneous","pedro_mdes.yaml",1407002112,5104731,706228992,2589592,33.21815032,58.38266325,-0.360429525,-2.197571566,0.520568369,14.383185,0,1,2,1
"bench_model_000342.yaml","full mamba","pedro_mdes.yaml",1575573760,4469915,639893760,1066408,20.57851702,56.03147101,-0.483968735,-2.370313903,0.525805021,13.649503,0,4,0,0
"bench_model_000908.yaml","full heterogeneous","pedro_mdes.yaml",3018762944,8856609,1119871424,1736222,67.1684854,56.50992227,-0.534282446,-2.144242766,0.536455275,13.970803,2,2,0,0
"bench_model_000530.yaml","full heterogeneous","pedro_mdes.yaml",907352576,2407595,423159296,732184,30.71505302,51.26713109,-0.746565104,-2.699464585,0.507429553,13.448958,0,3,1,0
"bench_model_000790.yaml","full heterogeneous","pedro_mdes.yaml",1515684032,5080993,314581952,656894,64.97329855,49.77810049,-0.384338379,-1.622283345,0.532344321,14.252371,1,0,1,2
"bench_model_000758.yaml","full heterogeneous","pedro_mdes.yaml",1001023360,2789579,322430080,381960,88.70927763,45.59700274,-0.46528554,-2.250954236,0.55930058,13.869089,2,1,1,0
"bench_model_000354.yaml","full mamba","pedro_mdes.yaml",2477157632,9111399,918918912,3282452,22.06719726,59.80349898,-0.512394428,-2.527861985,0.539178929,13.872723,0,4,0,0
"bench_model_000718.yaml","full heterogeneous","pedro_mdes.yaml",811255808,2164003,331665408,512144,63.85894167,48.38342023,-0.347512722,-1.618284286,0.528782985,13.3367,1,0,1,2
"bench_model_000302.yaml","full mamba","pedro_mdes.yaml",2938151424,8726095,1032985344,1586124,21.21742472,57.88823485,-0.715141773,-2.848294535,0.524125432,14.030106,0,4,0,0
"bench_model_000346.yaml","full mamba","pedro_mdes.yaml",3361114112,9999299,1064648192,1357840,20.53247449,57.16862106,-0.465395451,-2.613841367,0.533328112,14.043697,0,4,0,0
"bench_model_000806.yaml","full heterogeneous","pedro_mdes.yaml",1044752320,2784333,364308160,365194,51.83526397,48.08009624,-0.676013708,-2.251934033,0.519452276,13.503755,1,3,0,0
"bench_model_000386.yaml","full maxvit","pedro_mdes.yaml",2354286080,6157419,1134808320,1665224,19.38621667,59.09119844,-0.340871811,-1.635307431,0.530349606,13.915898,0,0,0,4
"bench_model_000470.yaml","full maxvit","pedro_mdes.yaml",2196145920,6076467,1252104960,2646848,19.82749748,60.63590837,-0.31904459,-1.712761109,0.530080792,13.750737,0,0,0,4
"bench_model_000970.yaml","full heterogeneous","pedro_mdes.yaml",716233792,2413201,234011712,747006,40.78840864,49.60991716,-0.526267529,-1.757305163,0.509458647,13.197248,2,2,0,0
"bench_model_000290.yaml","full mamba","pedro_mdes.yaml",2464527104,7227159,925329664,1497540,20.730634,56.18309808,-0.654692173,-3.055757582,0.519989186,13.826332,0,4,0,0
"bench_model_000612.yaml","full heterogeneous","pedro_mdes.yaml",1489445120,4209459,558685440,819008,26.31799406,54.93145037,-0.357445717,-1.659869453,0.512739629,13.644959,0,0,1,3
"bench_model_000882.yaml","full heterogeneous","pedro_mdes.yaml",1366306560,4729775,440715520,1357756,81.53292251,51.11627793,-0.973799467,-1.997572982,0.55123095,13.513324,2,1,0,1
"bench_model_000716.yaml","full heterogeneous","pedro_mdes.yaml",2304386752,7067969,768796352,1346542,70.47804558,55.74529791,-0.383333683,-1.972960927,0.577857226,14.515038,1,1,1,1
"bench_model_000454.yaml","full maxvit","pedro_mdes.yaml",2594257920,7075187,1057361920,1361952,18.92136109,58.27292085,-0.323067188,-1.552322379,0.52833856,13.902202,0,0,0,4
"bench_model_000610.yaml","full heterogeneous","pedro_mdes.yaml",1424531200,4405035,493771520,1014584,39.01151961,54.21703458,-0.396790028,-1.830621477,0.549889126,14.518053,0,1,2,1
"bench_model_000270.yaml","full mamba","pedro_mdes.yaml",2671163904,8668015,1117858304,2882076,21.83821684,60.5002327,-0.449774265,-2.572263568,0.538784421,13.953114,0,4,0,0
"bench_model_000254.yaml","full mamba","pedro_mdes.yaml",1671337472,4257775,740344832,884988,19.73907092,53.90641212,-1.000236511,-2.859108566,0.512168473,13.639251,0,4,0,0
"bench_model_000378.yaml","full maxvit","pedro_mdes.yaml",3027287040,8266803,1477918720,2496224,20.21085683,61.25917864,-0.327834129,-1.719447491,0.527801136,13.974631,0,0,0,4
"bench_model_000820.yaml","full heterogeneous","pedro_mdes.yaml",964986112,3208507,281664512,772728,64.52381313,49.79083347,-0.34868741,-1.617969889,0.553994702,14.283112,1,0,3,0
"bench_model_000100.yaml","full c2f","pedro_mdes.yaml",846630400,2556227,168856320,149248,55.29806936,44.0749774,-0.381760359,-1.440482029,0.525907886,14.157908,0,0,4,0
"bench_model_000312.yaml","full mamba","pedro_mdes.yaml",2572282624,6599387,1038338304,898440,20.33170003,55.51512003,-0.613807201,-2.680026406,0.543012075,13.893656,0,4,0,0
"bench_model_000390.yaml","full maxvit","pedro_mdes.yaml",3012556800,7877187,1125111040,816704,17.95652252,55.89966273,-0.339876652,-1.432651717,0.525552193,14.052068,0,0,0,4
"bench_model_000682.yaml","full heterogeneous","pedro_mdes.yaml",1826588160,6081707,303470080,417624,45.67858744,48.75514996,-1.868385673,-2.379404202,0.532847183,13.836097,0,2,2,0
"bench_model_000842.yaml","full heterogeneous","pedro_mdes.yaml",2873782528,9489203,1313587968,3678688,22.04172146,61.52727437,-0.799583197,-2.497053098,0.52902298,13.97926,0,3,0,1
"bench_model_000482.yaml","full maxvit","pedro_mdes.yaml",2402796800,6342635,877387520,680600,17.24685147,54.55609918,-0.350194216,-1.439611601,0.524241875,13.865443,0,0,0,4
"bench_model_000674.yaml","full heterogeneous","pedro_mdes.yaml",743156928,2089333,263566528,435938,60.31873763,47.45435548,-0.383479834,-1.937598442,0.51398482,13.19487,1,1,1,1
"bench_model_000702.yaml","full heterogeneous","pedro_mdes.yaml",1042792960,2772599,359274240,345780,35.30590028,50.51255322,-0.36799407,-1.581421887,0.548915444,13.636576,0,1,2,1
"bench_model_000268.yaml","full mamba","pedro_mdes.yaml",2290496512,5431751,1076768512,970916,20.22775117,56.25610971,-0.522593498,-2.450808627,0.512806019,13.900146,0,4,0,0
"bench_model_000504.yaml","full heterogeneous","pedro_mdes.yaml",2316474880,7044563,778263040,1321088,19.87631142,57.17289758,-0.373609543,-1.811122015,0.52544758,13.824748,0,1,0,3
"bench_model_000904.yaml","full heterogeneous","pedro_mdes.yaml",2726082560,7368899,1185244160,1634160,20.72115028,58.28482938,-0.667570114,-2.290944244,0.52797519,13.949202,0,2,0,2
"bench_model_000814.yaml","full heterogeneous","pedro_mdes.yaml",745609920,1996185,266019520,344326,62.13480222,46.95353866,-0.836382866,-2.345130793,0.490331259,13.285842,1,2,1,0
"bench_model_000182.yaml","full mlp","pedro_mdes.yaml",1271367296,2870823,592768896,457444,101.5817621,46.82509804,-0.416678667,-1.800427524,0.521782882,13.483891,4,0,0,0
"bench_model_000602.yaml","full heterogeneous","pedro_mdes.yaml",1134171136,3528287,214498816,195436,27.33692899,46.01159239,-0.710342884,-1.914746838,0.528647316,13.530492,0,3,1,0
"bench_model_000590.yaml","full heterogeneous","pedro_mdes.yaml",2731064320,8186275,837710080,1093536,18.57807681,56.83131957,-0.350430489,-1.609589947,0.517030905,13.994894,0,0,0,4
"bench_model_000478.yaml","full maxvit","pedro_mdes.yaml",2731064320,8186275,837710080,1093536,18.54915783,56.76582479,-0.352968931,-1.543598733,0.521084068,13.994894,0,0,0,4
"bench_model_000750.yaml","full heterogeneous","pedro_mdes.yaml",2996277120,8621883,1098860160,1509560,41.85640377,56.23008609,-0.402602196,-2.63288831,0.517051801,13.970803,1,2,0,1
"bench_model_000884.yaml","full heterogeneous","pedro_mdes.yaml",1654618112,5834219,446908672,1378760,61.3322947,52.98817968,-0.436365843,-1.78481272,0.521826631,13.727597,1,1,0,2
"bench_model_000250.yaml","full mamba","pedro_mdes.yaml",3116301056,9905595,812854016,1215496,21.09437388,56.51996589,-0.690529823,-2.634920029,0.51938798,13.981432,0,4,0,0
"bench_model_000800.yaml","full heterogeneous","pedro_mdes.yaml",1355018496,3574771,665952256,1119152,30.6854412,54.25374579,-0.577203751,-2.335631679,0.543169517,13.622314,1,2,0,1
"bench_model_000938.yaml","full heterogeneous","pedro_mdes.yaml",1503516160,3944927,576947200,581356,30.93760443,52.32408309,-0.565657139,-2.234963534,0.527503962,13.636192,0,2,1,1
"bench_model_000348.yaml","full mamba","pedro_mdes.yaml",1779690240,5771907,1077480960,3252288,21.67342758,58.44844222,-0.886914015,-3.250843946,0.535135972,13.693479,0,4,0,0
"bench_model_000906.yaml","full heterogeneous","pedro_mdes.yaml",875475904,2584121,393087424,914342,59.64657187,50.20074224,-0.412418365,-1.500000949,0.526674037,13.185902,3,0,0,1
"bench_model_000046.yaml","full c2f","pedro_mdes.yaml",979311360,2833243,296404480,402584,55.87273926,50.28300428,-0.278723955,-1.404457364,0.519463879,14.325888,0,0,4,0
"bench_model_000580.yaml","full heterogeneous","pedro_mdes.yaml",3137626880,8563387,1239472640,1445304,20.2222445,58.63441396,-0.379345894,-1.840657433,0.513650287,14.06885,0,1,0,3
"bench_model_000334.yaml","full mamba","pedro_mdes.yaml",2260561664,6699947,1037927424,2195208,21.15317285,57.81176114,-0.904571295,-2.883097374,0.528785115,13.889207,0,4,0,0
"bench_model_000392.yaml","full maxvit","pedro_mdes.yaml",2867493120,8986235,964910080,1847416,19.48285496,59.05402088,-0.331344128,-1.717809565,0.519154042,14.01213,0,0,0,4
"bench_model_000286.yaml","full mamba","pedro_mdes.yaml",2455735040,7639379,911939840,1880064,21.24653155,57.81025171,-0.50262928,-2.776157112,0.518791037,13.869696,0,4,0,0
"bench_model_000902.yaml","full heterogeneous","pedro_mdes.yaml",681451520,1871951,203499520,222140,37.37561917,44.0202589,-0.544666767,-2.297608195,0.511770392,13.457234,0,2,2,0
"bench_model_000844.yaml","full heterogeneous","pedro_mdes.yaml",1398221312,4271339,466726912,883192,32.96065021,53.18495107,-0.848679304,-2.323816212,0.531533349,13.892768,0,2,2,0
"bench_model_000780.yaml","full heterogeneous","pedro_mdes.yaml",832282624,2474419,346118144,791328,33.72891176,52.03535271,-0.485344172,-2.216258257,0.535450623,13.679645,0,3,1,0
"bench_model_000252.yaml","full mamba","pedro_mdes.yaml",2321400320,6515511,1092737280,1991956,21.63196185,59.79749417,-0.824145794,-2.584162947,0.55004076,13.957843,0,4,0,0
"bench_model_000764.yaml","full heterogeneous","pedro_mdes.yaml",2966179520,8034037,1072825280,941298,53.62988007,55.88667345,-0.41977644,-1.957924528,0.551342234,13.960061,1,1,0,2
"bench_model_000812.yaml","full heterogeneous","pedro_mdes.yaml",2132375808,6748647,599081728,1037460,19.88024399,54.35429454,-1.263241053,-2.037371612,0.521387439,13.797428,0,2,0,2
"bench_model_000414.yaml","full maxvit","pedro_mdes.yaml",2932547840,9605779,642223360,972000,18.23190618,55.535712,-0.361707449,-1.520095165,0.517792209,13.948922,0,0,0,4
"bench_model_000316.yaml","full mamba","pedro_mdes.yaml",2058474496,7238999,515004416,1474564,21.06059906,56.29760027,-0.555571795,-2.329651021,0.549607551,13.780007,0,4,0,0
"bench_model_000218.yaml","full mlp","pedro_mdes.yaml",708748544,1887459,232278784,246864,101.0205998,42.23411679,-0.487287998,-2.087053736,0.517672494,13.035847,4,0,0,0
"bench_model_000498.yaml","full maxvit","pedro_mdes.yaml",1799791360,4735827,865591040,1341536,18.71804899,57.42507386,-0.334438324,-1.650924049,0.517580926,13.693117,0,0,0,4
"bench_model_000408.yaml","full maxvit","pedro_mdes.yaml",2210247680,7752051,666777600,1990688,19.29373944,57.53065562,-0.35990715,-1.828469827,0.51686599,13.785298,0,0,0,4
"bench_model_000560.yaml","full heterogeneous","pedro_mdes.yaml",728108096,1950841,247857216,292326,37.78594083,47.55658007,-0.355821848,-1.56870519,0.49248895,13.407482,1,0,2,1
"bench_model_000416.yaml","full maxvit","pedro_mdes.yaml",1473085440,3931339,547996160,576984,16.87096271,52.93912697,-0.337848186,-1.529739516,0.516786577,13.594764,0,0,0,4
"bench_model_000946.yaml","full heterogeneous","pedro_mdes.yaml",1991236608,7144023,459583488,1441028,52.79762077,54.45234585,-0.357123852,-1.627782787,0.535011051,14.280703,1,1,1,1
"bench_model_000608.yaml","full heterogeneous","pedro_mdes.yaml",1262417152,3236779,574180352,791400,28.78936774,54.17749119,-0.520605803,-1.944692878,0.503009108,14.314685,0,2,1,1
